"_loan_id","_pdate","_od","_pr","_ost_pre","_ost_aft"
"918a90fba666762811e7089c7c20c3d4","2017-03-24","0.00","362133.00","9700000.000","9700000.000"
"918a90fba666762811e7089c7c20c3d4","2017-04-24","0.00","400933.00","9700000.000","9700000.000"
"918a90fba666762811e7089c7c20c3d4","2017-05-24","0.00","388000.00","9700000.000","9700000.000"
"918a90fba666762811e7089c7c20c3d4","2017-06-26","877782.00","426800.00","9700000.000","8822218.000"
"918a90fba666762811e7089c7c20c3d4","2017-07-24","975219.00","329363.00","8822218.000","7846999.000"
"918a90fba666762811e7089c7c20c3d4","2017-08-24","980239.00","324343.00","7846999.000","6866760.000"
"918a90fba666762811e7089c7c20c3d4","2017-09-25","1011600.00","292982.00","6866760.000","5855160.000"
"918a90fba666762811e7089c7c20c3d4","2017-10-24","1078182.00","226400.00","5855160.000","4776978.000"
"918a90fba666762811e7089c7c20c3d4","2017-11-24","1107134.00","197448.00","4776978.000","3669844.000"
"918a90fba666762811e7089c7c20c3d4","2017-12-25","1152895.00","151687.00","3669844.000","2516949.000"
"918a90fba666762811e7089c7c20c3d4","2018-01-24","1203904.00","100678.00","2516949.000","1313045.000"
"918a90fba666762811e7089c7c20c3d4","2018-02-23","1313045.00","52522.00","1313045.000","0.000"
"92a12c4d54674cb511e8d5a8e7169cbb","2018-11-22","0.00","165764.00","3500000.000","3500000.000"
"92a12c4d54674cb511e8d5a8e7169cbb","2018-12-24","0.00","171111.00","3500000.000","3500000.000"
"92a12c4d54674cb511e8d5a8e7169cbb","2019-01-22","0.00","155069.00","3500000.000","3500000.000"
"92a12c4d54674cb511e8d5a8e7169cbb","2019-02-22","0.00","165764.00","3500000.000","3500000.000"
"92a12c4d54674cb511e8d5a8e7169cbb","2019-03-26","0.00","171111.00","3500000.000","3500000.000"
"92a12c4d54674cb511e8d5a8e7169cbb","2019-04-22","0.00","144375.00","3500000.000","3500000.000"
"92a12c4d54674cb511e8d5a8e7169cbb","2019-05-22","522583.00","160417.00","3500000.000","2977417.000"
"92a12c4d54674cb511e8d5a8e7169cbb","2019-06-24","532889.00","150111.00","2977417.000","2444528.000"
"92a12c4d54674cb511e8d5a8e7169cbb","2019-07-22","578429.00","104571.00","2444528.000","1866099.000"
"92a12c4d54674cb511e8d5a8e7169cbb","2019-08-22","594619.00","88381.00","1866099.000","1271480.000"
"92a12c4d54674cb511e8d5a8e7169cbb","2019-09-23","620839.00","62161.00","1271480.000","650641.000"
"92a12c4d54674cb511e8d5a8e7169cbb","2019-10-22","650641.00","28827.00","650641.000","0.000"
"94562c4d54674cb511e7a9c0e7c12001","2017-10-04","0.00","0.00","0.000","0.000"
"94562c4d54674cb511e7a9c0e7c12001","2017-11-06","17533.00","229167.00","5000000.000","4982467.000"
"94562c4d54674cb511e7a9c0e7c12001","2017-12-04","52937.00","193763.00","4982467.000","4929530.000"
"94562c4d54674cb511e7a9c0e7c12001","2018-01-04","34456.00","212244.00","4929530.000","4895074.000"
"94562c4d54674cb511e7a9c0e7c12001","2018-02-05","29141.00","217559.00","4895074.000","4865933.000"
"94562c4d54674cb511e7a9c0e7c12001","2018-03-05","57469.00","189231.00","4865933.000","4808464.000"
"94562c4d54674cb511e7a9c0e7c12001","2018-04-04","46347.00","200353.00","4808464.000","4762117.000"
"94562c4d54674cb511e7a9c0e7c12001","2018-05-04","48278.00","198422.00","4762117.000","4713839.000"
"94562c4d54674cb511e7a9c0e7c12001","2018-06-04","43743.00","202957.00","4713839.000","4670096.000"
"94562c4d54674cb511e7a9c0e7c12001","2018-07-04","52113.00","194587.00","4670096.000","4617983.000"
"94562c4d54674cb511e7a9c0e7c12001","2018-08-06","35042.00","211658.00","4617983.000","4582941.000"
"94562c4d54674cb511e7a9c0e7c12001","2018-09-04","62109.00","184591.00","4582941.000","4520832.000"
"94562c4d54674cb511e7a9c0e7c12001","2018-10-04","58332.00","188368.00","4520832.000","4462500.000"
"94562c4d54674cb511e7a9c0e7c12001","2018-11-05","48367.00","198333.00","4462500.000","4414133.000"
"94562c4d54674cb511e7a9c0e7c12001","2018-12-04","68909.00","177791.00","4414133.000","4345224.000"
"94562c4d54674cb511e7a9c0e7c12001","2019-01-04","59614.00","187086.00","4345224.000","4285610.000"
"94562c4d54674cb511e7a9c0e7c12001","2019-02-04","62181.00","184519.00","4285610.000","4223429.000"
"94562c4d54674cb511e7a9c0e7c12001","2019-03-04","82456.00","164244.00","4223429.000","4140973.000"
"94562c4d54674cb511e7a9c0e7c12001","2019-04-04","68408.00","178292.00","4140973.000","4072565.000"
"94562c4d54674cb511e7a9c0e7c12001","2019-05-06","65697.00","181003.00","4072565.000","4006868.000"
"94562c4d54674cb511e7a9c0e7c12001","2019-06-04","85312.00","161388.00","4006868.000","3921556.000"
"94562c4d54674cb511e7a9c0e7c12001","2019-07-04","83302.00","163398.00","3921556.000","3838254.000"
"94562c4d54674cb511e7a9c0e7c12001","2019-08-05","76111.00","170589.00","3838254.000","3762143.000"
"94562c4d54674cb511e7a9c0e7c12001","2019-09-04","89944.00","156756.00","3762143.000","3672199.000"
"94562c4d54674cb511e7a9c0e7c12001","2019-10-04","93692.00","153008.00","3672199.000","3578507.000"
"94562c4d54674cb511e7a9c0e7c12001","2019-11-04","92625.00","154075.00","3578507.000","3485882.000"
"94562c4d54674cb511e7a9c0e7c12001","2019-12-04","101455.00","145245.00","3485882.000","3384427.000"
"94562c4d54674cb511e7a9c0e7c12001","2020-01-06","91580.00","155120.00","3384427.000","3292847.000"
"94562c4d54674cb511e7a9c0e7c12001","2020-02-04","114071.00","132629.00","3292847.000","3178776.000"
"94562c4d54674cb511e7a9c0e7c12001","2020-03-04","118666.00","128034.00","3178776.000","3060110.000"
"94562c4d54674cb511e7a9c0e7c12001","2020-04-06","106445.00","140255.00","3060110.000","2953665.000"
"94562c4d54674cb511e7a9c0e7c12001","2020-05-04","131835.00","114865.00","2953665.000","2821830.000"
"94562c4d54674cb511e7a9c0e7c12001","2020-06-04","125205.00","121495.00","2821830.000","2696625.000"
"94562c4d54674cb511e7a9c0e7c12001","2020-07-07","123105.00","123595.00","2696625.000","2573520.000"
"94562c4d54674cb511e7a9c0e7c12001","2020-08-04","146619.00","100081.00","2573520.000","2426901.000"
"94562c4d54674cb511e7a9c0e7c12001","2020-09-04","142208.00","104492.00","2426901.000","2284693.000"
"94562c4d54674cb511e7a9c0e7c12001","2020-10-05","148331.00","98369.00","2284693.000","2136362.000"
"94562c4d54674cb511e7a9c0e7c12001","2020-11-04","157685.00","89015.00","2136362.000","1978677.000"
"94562c4d54674cb511e7a9c0e7c12001","2020-12-04","164255.00","82445.00","1978677.000","1814422.000"
"94562c4d54674cb511e7a9c0e7c12001","2021-01-05","166059.00","80641.00","1814422.000","1648363.000"
"94562c4d54674cb511e7a9c0e7c12001","2021-02-04","178018.00","68682.00","1648363.000","1470345.000"
"94562c4d54674cb511e7a9c0e7c12001","2021-03-04","189520.00","57180.00","1470345.000","1280825.000"
"94562c4d54674cb511e7a9c0e7c12001","2021-04-05","189774.00","56926.00","1280825.000","1091051.000"
"94562c4d54674cb511e7a9c0e7c12001","2021-05-04","202755.00","43945.00","1091051.000","888296.000"
"94562c4d54674cb511e7a9c0e7c12001","2021-06-04","208454.00","38246.00","888296.000","679842.000"
"94562c4d54674cb511e7a9c0e7c12001","2021-07-05","217429.00","29271.00","679842.000","462413.000"
"94562c4d54674cb511e7a9c0e7c12001","2021-08-04","227433.00","19267.00","462413.000","234980.000"
"94562c4d54674cb511e7a9c0e7c12001","2021-09-06","234980.00","10770.00","234980.000","0.000"
"953a2c4d54674cb511e8a5fb5d202122","2018-08-22","0.00","0.00","0.000","0.000"
"953a2c4d54674cb511e8a5fb5d202122","2018-09-24","0.00","320833.00","7000000.000","7000000.000"
"953a2c4d54674cb511e8a5fb5d202122","2018-10-22","0.00","272222.00","7000000.000","7000000.000"
"953a2c4d54674cb511e8a5fb5d202122","2018-11-22","0.00","301389.00","7000000.000","7000000.000"
"953a2c4d54674cb511e8a5fb5d202122","2018-12-24","0.00","311111.00","7000000.000","7000000.000"
"953a2c4d54674cb511e8a5fb5d202122","2019-01-22","0.00","281944.00","7000000.000","7000000.000"
"953a2c4d54674cb511e8a5fb5d202122","2019-02-22","0.00","301389.00","7000000.000","7000000.000"
"953a2c4d54674cb511e8a5fb5d202122","2019-03-26","1032389.00","311111.00","7000000.000","5967611.000"
"953a2c4d54674cb511e8a5fb5d202122","2019-04-22","1119715.00","223785.00","5967611.000","4847896.000"
"953a2c4d54674cb511e8a5fb5d202122","2019-05-22","1141504.00","201996.00","4847896.000","3706392.000"
"953a2c4d54674cb511e8a5fb5d202122","2019-06-24","1173624.00","169876.00","3706392.000","2532768.000"
"953a2c4d54674cb511e8a5fb5d202122","2019-07-22","1245003.00","98497.00","2532768.000","1287765.000"
"953a2c4d54674cb511e8a5fb5d202122","2019-08-22","1287765.00","55445.00","1287765.000","0.000"
"953a2c4d54674cb511e8a68cc5b64688","2018-08-23","0.00","0.00","0.000","0.000"
"953a2c4d54674cb511e8a68cc5b64688","2018-09-24","0.00","426667.00","10000000.000","10000000.000"
"953a2c4d54674cb511e8a68cc5b64688","2018-10-23","0.00","386667.00","10000000.000","10000000.000"
"953a2c4d54674cb511e8a68cc5b64688","2018-11-23","0.00","413333.00","10000000.000","10000000.000"
"953a2c4d54674cb511e8a68cc5b64688","2018-12-24","0.00","413333.00","10000000.000","10000000.000"
"953a2c4d54674cb511e8a68cc5b64688","2019-01-23","0.00","400000.00","10000000.000","10000000.000"
"953a2c4d54674cb511e8a68cc5b64688","2019-02-25","0.00","440000.00","10000000.000","10000000.000"
"953a2c4d54674cb511e8a68cc5b64688","2019-03-26","614770.00","386667.00","10000000.000","9385230.000"
"953a2c4d54674cb511e8a68cc5b64688","2019-04-23","651055.00","350382.00","9385230.000","8734175.000"
"953a2c4d54674cb511e8a68cc5b64688","2019-05-23","652070.00","349367.00","8734175.000","8082105.000"
"953a2c4d54674cb511e8a68cc5b64688","2019-06-24","656601.00","344836.00","8082105.000","7425504.000"
"953a2c4d54674cb511e8a68cc5b64688","2019-07-23","714318.00","287119.00","7425504.000","6711186.000"
"953a2c4d54674cb511e8a68cc5b64688","2019-08-23","724041.00","277396.00","6711186.000","5987145.000"
"953a2c4d54674cb511e8a68cc5b64688","2019-09-23","753968.00","247469.00","5987145.000","5233177.000"
"953a2c4d54674cb511e8a68cc5b64688","2019-10-23","792110.00","209327.00","5233177.000","4441067.000"
"953a2c4d54674cb511e8a68cc5b64688","2019-11-25","806030.00","195407.00","4441067.000","3635037.000"
"953a2c4d54674cb511e8a68cc5b64688","2019-12-23","865729.00","135708.00","3635037.000","2769308.000"
"953a2c4d54674cb511e8a68cc5b64688","2020-01-23","886972.00","114465.00","2769308.000","1882336.000"
"953a2c4d54674cb511e8a68cc5b64688","2020-02-24","921124.00","80313.00","1882336.000","961212.000"
"953a2c4d54674cb511e8a68cc5b64688","2020-03-26","961212.00","39730.00","961212.000","0.000"
"953c2c4d54674cb511e8dd8c23cb5306","2018-12-04","0.00","151250.00","3000000.000","3000000.000"
"953c2c4d54674cb511e8dd8c23cb5306","2019-01-03","0.00","137500.00","3000000.000","3000000.000"
"953c2c4d54674cb511e8dd8c23cb5306","2019-02-01","0.00","132917.00","3000000.000","3000000.000"
"953c2c4d54674cb511e8dd8c23cb5306","2019-03-01","0.00","128333.00","3000000.000","3000000.000"
"953c2c4d54674cb511e8dd8c23cb5306","2019-04-01","0.00","142083.00","3000000.000","3000000.000"
"953c2c4d54674cb511e8dd8c23cb5306","2019-05-02","0.00","142083.00","3000000.000","3000000.000"
"953c2c4d54674cb511e8dd8c23cb5306","2019-06-03","438333.00","146667.00","3000000.000","2561667.000"
"953c2c4d54674cb511e8dd8c23cb5306","2019-07-01","475418.00","109582.00","2561667.000","2086249.000"
"953c2c4d54674cb511e8dd8c23cb5306","2019-08-01","486193.00","98807.00","2086249.000","1600056.000"
"953c2c4d54674cb511e8dd8c23cb5306","2019-09-02","506775.00","78225.00","1600056.000","1093281.000"
"953c2c4d54674cb511e8dd8c23cb5306","2019-10-01","536562.00","48438.00","1093281.000","556719.000"
"953c2c4d54674cb511e8dd8c23cb5306","2019-11-01","556719.00","26367.00","556719.000","0.000"
"9a082c4d54674cb511e7aa47e636d954","2017-11-02","0.00","102688.00","2250000.000","2250000.000"
"9a082c4d54674cb511e7aa47e636d954","2017-12-04","1094068.00","106000.00","2250000.000","1155932.000"
"9a082c4d54674cb511e7aa47e636d954","2018-01-03","1155932.00","51054.00","1155932.000","0.000"
"9a442c4d54674cb511e7b95f91b57269","2017-11-20","0.00","92889.00","1900000.000","1900000.000"
"9a442c4d54674cb511e7b95f91b57269","2017-12-20","0.00","87083.00","1900000.000","1900000.000"
"9a442c4d54674cb511e7b95f91b57269","2018-01-19","0.00","87083.00","1900000.000","1900000.000"
"9a442c4d54674cb511e7b95f91b57269","2018-02-19","0.00","89986.00","1900000.000","1900000.000"
"9a442c4d54674cb511e7b95f91b57269","2018-03-19","0.00","81278.00","1900000.000","1900000.000"
"9a442c4d54674cb511e7b95f91b57269","2018-04-19","0.00","89986.00","1900000.000","1900000.000"
"9a442c4d54674cb511e7b95f91b57269","2018-05-21","276471.00","92889.00","1900000.000","1623529.000"
"9a442c4d54674cb511e7b95f91b57269","2018-06-19","297429.00","71931.00","1623529.000","1326100.000"
"9a442c4d54674cb511e7b95f91b57269","2018-07-19","308580.00","60780.00","1326100.000","1017520.000"
"9a442c4d54674cb511e7b95f91b57269","2018-08-20","319615.00","49745.00","1017520.000","697905.000"
"9a442c4d54674cb511e7b95f91b57269","2018-09-19","337373.00","31987.00","697905.000","360532.000"
"9a442c4d54674cb511e7b95f91b57269","2018-10-19","360532.00","16524.00","360532.000","0.000"
"9e6d2c4d54674cb511e7fcce2e9fbc6c","2018-02-05","0.00","167321.00","3444000.000","3444000.000"
"9e6d2c4d54674cb511e7fcce2e9fbc6c","2018-03-05","0.00","141969.00","3444000.000","3444000.000"
"9e6d2c4d54674cb511e7fcce2e9fbc6c","2018-04-03","0.00","147040.00","3444000.000","3444000.000"
"9e6d2c4d54674cb511e7fcce2e9fbc6c","2018-05-03","0.00","152110.00","3444000.000","3444000.000"
"9e6d2c4d54674cb511e7fcce2e9fbc6c","2018-06-04","0.00","162251.00","3444000.000","3444000.000"
"9e6d2c4d54674cb511e7fcce2e9fbc6c","2018-07-03","0.00","147040.00","3444000.000","3444000.000"
"9e6d2c4d54674cb511e7fcce2e9fbc6c","2018-08-03","512620.00","157180.00","3444000.000","2931380.000"
"9e6d2c4d54674cb511e7fcce2e9fbc6c","2018-09-03","536015.00","133785.00","2931380.000","2395365.000"
"9e6d2c4d54674cb511e7fcce2e9fbc6c","2018-10-03","564005.00","105795.00","2395365.000","1831360.000"
"9e6d2c4d54674cb511e7fcce2e9fbc6c","2018-11-05","580826.00","88974.00","1831360.000","1250534.000"
"9e6d2c4d54674cb511e7fcce2e9fbc6c","2018-12-03","618250.00","51550.00","1250534.000","632284.000"
"9e6d2c4d54674cb511e7fcce2e9fbc6c","2019-01-03","632284.00","28857.00","632284.000","0.000"
"a17f2c4d54674cb511e77e78e38d5096","2017-08-10","0.00","0.00","0.000","0.000"
"a17f2c4d54674cb511e77e78e38d5096","2017-09-11","0.00","88889.00","2000000.000","2000000.000"
"a17f2c4d54674cb511e77e78e38d5096","2017-10-10","0.00","80556.00","2000000.000","2000000.000"
"a17f2c4d54674cb511e77e78e38d5096","2017-11-10","0.00","86111.00","2000000.000","2000000.000"
"a17f2c4d54674cb511e77e78e38d5096","2017-12-11","0.00","86111.00","2000000.000","2000000.000"
"a17f2c4d54674cb511e77e78e38d5096","2018-01-10","0.00","83333.00","2000000.000","2000000.000"
"a17f2c4d54674cb511e77e78e38d5096","2018-02-12","0.00","91667.00","2000000.000","2000000.000"
"a17f2c4d54674cb511e77e78e38d5096","2018-03-12","305818.00","77778.00","2000000.000","1694182.000"
"a17f2c4d54674cb511e77e78e38d5096","2018-04-10","315358.00","68238.00","1694182.000","1378824.000"
"a17f2c4d54674cb511e77e78e38d5096","2018-05-10","326145.00","57451.00","1378824.000","1052679.000"
"a17f2c4d54674cb511e77e78e38d5096","2018-06-11","336810.00","46786.00","1052679.000","715869.000"
"a17f2c4d54674cb511e77e78e38d5096","2018-07-10","354762.00","28834.00","715869.000","361107.000"
"a17f2c4d54674cb511e77e78e38d5096","2018-08-10","361107.00","15548.00","361107.000","0.000"
"a1902c4d54674cb511e7a40f7d52cade","2017-10-26","22667.00","45833.00","1000000.000","977333.000"
"a1902c4d54674cb511e7a40f7d52cade","2017-11-27","20719.00","47781.00","977333.000","956614.000"
"a1902c4d54674cb511e7a40f7d52cade","2017-12-26","26117.00","42383.00","956614.000","930497.000"
"a1902c4d54674cb511e7a40f7d52cade","2018-01-26","24431.00","44069.00","930497.000","906066.000"
"a1902c4d54674cb511e7a40f7d52cade","2018-02-26","25588.00","42912.00","906066.000","880478.000"
"a1902c4d54674cb511e7a40f7d52cade","2018-03-26","30835.00","37665.00","880478.000","849643.000"
"a1902c4d54674cb511e7a40f7d52cade","2018-04-26","28260.00","40240.00","849643.000","821383.000"
"a1902c4d54674cb511e7a40f7d52cade","2018-05-28","28344.00","40156.00","821383.000","793039.000"
"a1902c4d54674cb511e7a40f7d52cade","2018-06-26","33364.00","35136.00","793039.000","759675.000"
"a1902c4d54674cb511e7a40f7d52cade","2018-07-26","33682.00","34818.00","759675.000","725993.000"
"a1902c4d54674cb511e7a40f7d52cade","2018-08-27","33007.00","35493.00","725993.000","692986.000"
"a1902c4d54674cb511e7a40f7d52cade","2018-09-26","36738.00","31762.00","692986.000","656248.000"
"a1902c4d54674cb511e7a40f7d52cade","2018-10-26","38422.00","30078.00","656248.000","617826.000"
"a1902c4d54674cb511e7a40f7d52cade","2018-11-26","39239.00","29261.00","617826.000","578587.000"
"a1902c4d54674cb511e7a40f7d52cade","2018-12-26","41981.00","26519.00","578587.000","536606.000"
"a1902c4d54674cb511e7a40f7d52cade","2019-01-28","41446.00","27054.00","536606.000","495160.000"
"a1902c4d54674cb511e7a40f7d52cade","2019-02-26","46562.00","21938.00","495160.000","448598.000"
"a1902c4d54674cb511e7a40f7d52cade","2019-03-26","49310.00","19190.00","448598.000","399288.000"
"a1902c4d54674cb511e7a40f7d52cade","2019-04-26","49589.00","18911.00","399288.000","349699.000"
"a1902c4d54674cb511e7a40f7d52cade","2019-05-27","51938.00","16562.00","349699.000","297761.000"
"a1902c4d54674cb511e7a40f7d52cade","2019-06-26","54853.00","13647.00","297761.000","242908.000"
"a1902c4d54674cb511e7a40f7d52cade","2019-07-26","57367.00","11133.00","242908.000","185541.000"
"a1902c4d54674cb511e7a40f7d52cade","2019-08-26","59713.00","8787.00","185541.000","125828.000"
"a1902c4d54674cb511e7a40f7d52cade","2019-09-26","62541.00","5959.00","125828.000","63287.000"
"a1902c4d54674cb511e7a40f7d52cade","2019-10-28","63287.00","3094.00","63287.000","0.000"
"a1f52c4d54674cb511e7cac11e19094b","2017-11-15","0.00","0.00","0.000","0.000"
"a1f52c4d54674cb511e7cac11e19094b","2017-12-15","0.00","388000.00","9700000.000","9700000.000"
"a1f52c4d54674cb511e7cac11e19094b","2018-01-15","0.00","400933.00","9700000.000","9700000.000"
"a1f52c4d54674cb511e7cac11e19094b","2018-02-15","0.00","400933.00","9700000.000","9700000.000"
"a1f52c4d54674cb511e7cac11e19094b","2018-03-15","0.00","362133.00","9700000.000","9700000.000"
"a1f52c4d54674cb511e7cac11e19094b","2018-04-16","0.00","413867.00","9700000.000","9700000.000"
"a1f52c4d54674cb511e7cac11e19094b","2018-05-15","0.00","375067.00","9700000.000","9700000.000"
"a1f52c4d54674cb511e7cac11e19094b","2018-06-15","0.00","400933.00","9700000.000","9700000.000"
"a1f52c4d54674cb511e7cac11e19094b","2018-07-16","0.00","400933.00","9700000.000","9700000.000"
"a1f52c4d54674cb511e7cac11e19094b","2018-08-15","0.00","388000.00","9700000.000","9700000.000"
"a1f52c4d54674cb511e7cac11e19094b","2018-09-17","0.00","426800.00","9700000.000","9700000.000"
"a1f52c4d54674cb511e7cac11e19094b","2018-10-15","0.00","362133.00","9700000.000","9700000.000"
"a1f52c4d54674cb511e7cac11e19094b","2018-11-15","0.00","400933.00","9700000.000","9700000.000"
"a1f52c4d54674cb511e7cac11e19094b","2018-12-19","597117.00","439733.00","9700000.000","9102883.000"
"a1f52c4d54674cb511e7cac11e19094b","2019-01-15","709146.00","327704.00","9102883.000","8393737.000"
"a1f52c4d54674cb511e7cac11e19094b","2019-02-15","689909.00","346941.00","8393737.000","7703828.000"
"a1f52c4d54674cb511e7cac11e19094b","2019-03-15","749240.00","287610.00","7703828.000","6954588.000"
"a1f52c4d54674cb511e7cac11e19094b","2019-04-15","749394.00","287456.00","6954588.000","6205194.000"
